,Pin,Dispatch Center,Origin Center,Return Center,Facility City,Facility State,ODA
18040,122224,Gurgaon_Sihi_L (Haryana),Gurgaon_Sihi_L (Haryana),Gurgaon_Sihi_L (Haryana),Gurgaon,Haryana,False
18041,686104,Tiruvalla_Chennithala_D (Kerala),Tiruvalla_Chennithala_D (Kerala),Tiruvalla_Chennithala_D (Kerala),Tiruvalla,Kerala,False
18042,123034,MahendragarhHR_Khaira_D (Haryana),MahendragarhHR_Khaira_D (Haryana),MahendragarhHR_Khaira_D (Haryana),Mahendragarh-HR,Haryana,True
18043,518502,Nandyal_KrantiNagar_D (Andhra Pradesh),Nandyal_KrantiNagar_D (Andhra Pradesh),Nandyal_KrantiNagar_D (Andhra Pradesh),Nandyal,Andhra Pradesh,True
18044,431106,Selu_Vidyangr_D (Maharashtra),Selu_Vidyangr_D (Maharashtra),Selu_Vidyangr_D (Maharashtra),Selu,Maharashtra,True
18045,642201,Udumalaipettai_Gangthrn_D (Tamil Nadu),Udumalaipettai_Gangthrn_D (Tamil Nadu),Udumalaipettai_Gangthrn_D (Tamil Nadu),Udumalaipettai,Tamil Nadu,True
18046,491229,Manpur_Khairkatta_D (Chhattisgarh),Manpur_Khairkatta_D (Chhattisgarh),Manpur_Khairkatta_D (Chhattisgarh),Manpur,Chhattisgarh,False
18047,713323,Meija_School_D (West Bengal),Meija_School_D (West Bengal),Meija_School_D (West Bengal),Mejia,West Bengal,True
18048,844506,ManharBazar_NayaGaon_D (Bihar),ManharBazar_NayaGaon_D (Bihar),ManharBazar_NayaGaon_D (Bihar),Mahnar Bazar,Bihar,True
18049,414301,Parner_Hindchowk_D (Maharashtra),Parner_Hindchowk_D (Maharashtra),Parner_Hindchowk_D (Maharashtra),Parner,Maharashtra,True
18050,385521,Palanpur_Esbipura1_D (Gujarat),Palanpur_Esbipura1_D (Gujarat),Palanpur_Esbipura1_D (Gujarat),Palanpur,Gujarat,True
18051,425403,Shindkheda_Patan_D (Maharashtra),Shindkheda_Patan_D (Maharashtra),Shindkheda_Patan_D (Maharashtra),Shindkheda,Maharashtra,True
18052,793004,Shillong_Mawiong_I (Meghalaya),Shillong_Mawiong_I (Meghalaya),Shillong_Mawiong_I (Meghalaya),Shillong,Meghalaya,False
18053,835208,Gumla_Sikwar_D (Jharkhand),Gumla_Sikwar_D (Jharkhand),Gumla_Sikwar_D (Jharkhand),Gumla,Jharkhand,False
18054,605759,Thirukoilure_Manmpondi1_D (Tamil Nadu),Thirukoilure_Manmpondi1_D (Tamil Nadu),Thirukoilure_Manmpondi1_D (Tamil Nadu),Thirukoilure,Tamil Nadu,True
18055,711405,Howrah_Alampur_L (West Bengal),Kolkata_Dankuni_GW (West Bengal),Howrah_Alampur_L (West Bengal),Howrah,West Bengal,False
18056,572137,Sira_BalajiNagara_D (Karnataka),Sira_BalajiNagara_D (Karnataka),Sira_BalajiNagara_D (Karnataka),Sira,Karnataka,True
18057,695099,Trivandrum_Chelamangalm_L (Kerala),Trivandrum_Chelamangalm_L (Kerala),Trivandrum_Chelamangalm_L (Kerala),Thiruvananthapuram,Kerala,False
18058,785621,Golaghat_BaruaRd_D (Assam),Golaghat_BaruaRd_D (Assam),Golaghat_BaruaRd_D (Assam),Golaghat,Assam,True
18059,581110,Haveri_ManjunathNagar_D (Karnataka),Haveri_ManjunathNagar_D (Karnataka),Haveri_ManjunathNagar_D (Karnataka),Haveri,Karnataka,True
18060,743375,Fatepur_Majlishpur_D (West Bengal),Fatepur_Majlishpur_D (West Bengal),Fatepur_Majlishpur_D (West Bengal),Fatepur,West Bengal,True
18061,518018,Kurnool_Dinnedevrpdu_I (Andhra Pradesh),Kurnool_Dinnedevrpdu_I (Andhra Pradesh),Kurnool_Dinnedevrpdu_I (Andhra Pradesh),Kurnool,Andhra Pradesh,True
18062,635118,Denkanikottai_AnchettyRd_D (Tamil Nadu),Denkanikottai_AnchettyRd_D (Tamil Nadu),Denkanikottai_AnchettyRd_D (Tamil Nadu),Denkanikottai,Tamil Nadu,True
18063,151504,Mansa_Budhlada2_D (Punjab),Mansa_Budhlada2_D (Punjab),Mansa_Budhlada2_D (Punjab),Mansa,Punjab,True
18064,533211,Amalapuram_Ward12_D (Andhra Pradesh),Amalapuram_Ward12_D (Andhra Pradesh),Amalapuram_Ward12_D (Andhra Pradesh),Amalapuram,Andhra Pradesh,True
18065,679348,Edavanna_MNRd_D (Kerala),Edavanna_MNRd_D (Kerala),Edavanna_MNRd_D (Kerala),Edavanna,Kerala,False
18066,473775,Bairad_Sonipura1_DPP (Madhya Pradesh),Bairad_Sonipura1_DPP (Madhya Pradesh),Bairad_Sonipura1_DPP (Madhya Pradesh),Bairad,Madhya Pradesh,False
18067,416402,Jath_SolankarChowk_D (Maharashtra),Jath_SolankarChowk_D (Maharashtra),Jath_SolankarChowk_D (Maharashtra),Jath,Maharashtra,True
18068,361162,Kalavad_Khodiyarpara_D (Gujarat),Kalavad_Khodiyarpara_D (Gujarat),Kalavad_Khodiyarpara_D (Gujarat),Kalavad,Gujarat,True
18069,577529,Molakalmuru_KnsgraRD_D (Karnataka),Molakalmuru_KnsgraRD_D (Karnataka),Molakalmuru_KnsgraRD_D (Karnataka),Molakalmuru,Karnataka,True
18070,224401,Akbarpur_AmbedkarNgr_D (Uttar Pradesh),Akbarpur_AmbedkarNgr_D (Uttar Pradesh),Akbarpur_AmbedkarNgr_D (Uttar Pradesh),Akbarpur,Uttar Pradesh,True
18071,560125,Bangalore_BmsdraPhase3_L (Karnataka),Bangalore_BmsdraPhase3_L (Karnataka),Bangalore_BmsdraPhase3_L (Karnataka),Bangalore,Karnataka,False
18072,560035,Bangalore_BmsdraPhase3_L (Karnataka),Bangalore_BmsdraPhase3_L (Karnataka),Bangalore_BmsdraPhase3_L (Karnataka),Bangalore,Karnataka,False
18073,271320,Nawabganj_Mankapur_D (Uttar Pradesh),Nawabganj_Mankapur_D (Uttar Pradesh),Nawabganj_Mankapur_D (Uttar Pradesh),Nawabganj,Uttar Pradesh,False
18074,844125,Hajipur_Hathsarganj1_D (Bihar),Hajipur_Hathsarganj1_D (Bihar),Patna_Janarjanpur_R (Bihar),Hajipur,Bihar,False
18075,283111,Fatehabad_Rsulpr_D (Uttar Pradesh),Fatehabad_Rsulpr_D (Uttar Pradesh),Fatehabad_Rsulpr_D (Uttar Pradesh),Fatehabad-UP,Uttar Pradesh,True
18076,110040,Delhi_Libaspur_L (Delhi),Delhi_Libaspur_L (Delhi),Delhi_Libaspur_L (Delhi),Delhi,Delhi,False
18077,754246,Garjanpur_Gossei1_D (Orissa),Garjanpur_Gossei1_D (Orissa),Garjanpur_Gossei1_D (Orissa),Garjanpur,Orissa,True
18078,671326,Parappa_Chullikkara_D (Kerala),Parappa_Chullikkara_D (Kerala),Parappa_Chullikkara_D (Kerala),Parappa,Kerala,True
18079,174315,UnaHP_NangalRd_D (Himachal Pradesh),UnaHP_NangalRd_D (Himachal Pradesh),UnaHP_NangalRd_D (Himachal Pradesh),Una-HP,Himachal Pradesh,False
18080,441212,Saoli_Mul_D (Maharashtra),Saoli_Mul_D (Maharashtra),Saoli_Mul_D (Maharashtra),Saoli,Maharashtra,False
18081,841407,Mohammadpur_Jhajhwaroad_D (Bihar),Mohammadpur_Jhajhwaroad_D (Bihar),Mohammadpur_Jhajhwaroad_D (Bihar),Mohammadpur,Bihar,True
18082,471105,Chhatarpur_VishnoNagar_D (Madhya Pradesh),Chhatarpur_VishnoNagar_D (Madhya Pradesh),Chhatarpur_VishnoNagar_D (Madhya Pradesh),Chhatarpur,Madhya Pradesh,True
18083,788014,Silchar_Ambikapur_H (Assam),Silchar_Ambikapur_H (Assam),Silchar_Ambikapur_H (Assam),Silchar,Assam,False
18084,768113,Sambalpur_Putibandh_D (Orissa),Sambalpur_Putibandh_D (Orissa),Sambalpur_Putibandh_D (Orissa),Sambalpur,Orissa,False
18085,326021,Jhalawar_RTOOffice_D (Rajasthan),Jhalawar_RTOOffice_D (Rajasthan),Jhalawar_RTOOffice_D (Rajasthan),Jhalawar,Rajasthan,True
18086,445101,Yavatmal_MIDC_H (Maharashtra),Yavatmal_MIDC_H (Maharashtra),Yavatmal_MIDC_H (Maharashtra),Yavatmal,Maharashtra,False
18087,230136,Pratapgarh_Teonga_D (Uttar Pradesh),Pratapgarh_Teonga_D (Uttar Pradesh),Pratapgarh_Teonga_D (Uttar Pradesh),Pratapgarh,Uttar Pradesh,True
18088,620026,Tiruchi_Navalur_H (Tamil Nadu),Tiruchi_Navalur_H (Tamil Nadu),Tiruchi_Navalur_H (Tamil Nadu),Tiruchi,Tamil Nadu,False
18089,416604,Malvan_Kumbharmath_D (Maharashtra),Malvan_Kumbharmath_D (Maharashtra),Malvan_Kumbharmath_D (Maharashtra),Malvan,Maharashtra,True
18090,621209,Kulithalai_CaveryNagar_D (Tamil Nadu),Kulithalai_CaveryNagar_D (Tamil Nadu),Kulithalai_CaveryNagar_D (Tamil Nadu),Kulithalai,Tamil Nadu,True
18091,402303,Mahad_NadgaonTrfBirwadi_D (Maharashtra),Mahad_NadgaonTrfBirwadi_D (Maharashtra),Mahad_NadgaonTrfBirwadi_D (Maharashtra),Mahad,Maharashtra,True
18092,737116,Mangan_Barfok_D (Sikkim),Mangan_Barfok_D (Sikkim),Mangan_Barfok_D (Sikkim),Mangan,Sikkim,True
18093,424311,Dhule_MohadiUpnagar_I (Maharashtra),Dhule_MohadiUpnagar_I (Maharashtra),Dhule_MohadiUpnagar_I (Maharashtra),Dhule,Maharashtra,False
18094,632401,Ranipet_Gandhinagar_D (Tamil Nadu),Ranipet_Gandhinagar_D (Tamil Nadu),Ranipet_Gandhinagar_D (Tamil Nadu),Ranipet,Tamil Nadu,False
18095,382463,Dhandhuka_Dholera_DPP (Gujarat),Dhandhuka_Dholera_DPP (Gujarat),Dhandhuka_Dholera_DPP (Gujarat),Dhandhuka,Gujarat,False
18096,614015,Thiruvarur_Mannargudi_D (Tamil Nadu),Thiruvarur_Mannargudi_D (Tamil Nadu),Thiruvarur_Mannargudi_D (Tamil Nadu),Thiruvarur,Tamil Nadu,True
18097,577225,Honnali_TMroad_D (Karnataka),Honnali_TMroad_D (Karnataka),Honnali_TMroad_D (Karnataka),Honnali,Karnataka,True
18098,756049,Soro_Ashoknagar_D (Orissa),Soro_Ashoknagar_D (Orissa),Soro_Ashoknagar_D (Orissa),Soro,Orissa,True
18099,637211,Erode_BharathiNagar_L (Tamil Nadu),Erode_BharathiNagar_L (Tamil Nadu),Erode_BharathiNagar_L (Tamil Nadu),Erode,Tamil Nadu,True
18100,444809,Paratwada_Hardenagar_D (Maharashtra),Paratwada_Hardenagar_D (Maharashtra),Paratwada_Hardenagar_D (Maharashtra),Paratwada,Maharashtra,True
18101,683561,Cochin_Kalamassery_H (Kerala),Cochin_Kalamassery_H (Kerala),Cochin_Kalamassery_H (Kerala),Cochin,Kerala,False
18102,753007,Cuttack_Bilteruan1_L (Orissa),Bhubaneswar_Bampakhuda_GW (Orissa),Cuttack_Bilteruan1_L (Orissa),Cuttack,Orissa,False
18103,691329,Ayoor_Alayamon_D (Kerala),Ayoor_Alayamon_D (Kerala),Ayoor_Alayamon_D (Kerala),Ayoor,Kerala,False
18104,600044,Chennai_Nagalkeni_L (Tamil Nadu),Chennai_Nagalkeni_L (Tamil Nadu),Chennai_Nagalkeni_L (Tamil Nadu),Chennai,Tamil Nadu,False
18105,793008,Shillong_Mawiong_I (Meghalaya),Shillong_Mawiong_I (Meghalaya),Shillong_Mawiong_I (Meghalaya),Shillong,Meghalaya,True
18106,731144,Suri_Karidhya_D (West Bengal),Suri_Karidhya_D (West Bengal),Suri_Karidhya_D (West Bengal),Suri,West Bengal,True
18107,756034,Basta_Jaleswar_D (Orissa),Basta_Jaleswar_D (Orissa),Basta_Jaleswar_D (Orissa),Basta,Orissa,True
18108,521002,Machilipatnam_Chilakalapudi_D (Andhra Pradesh),Machilipatnam_Chilakalapudi_D (Andhra Pradesh),Machilipatnam_Chilakalapudi_D (Andhra Pradesh),Machilipatnam,Andhra Pradesh,True
18109,444914,Morshi_Samarthacolony_D (Maharashtra),Morshi_Samarthacolony_D (Maharashtra),Morshi_Samarthacolony_D (Maharashtra),Morshi,Maharashtra,True
18110,144305,Dasuya_MotiNagar_D (Punjab),Dasuya_MotiNagar_D (Punjab),Dasuya_MotiNagar_D (Punjab),Dasuya,Punjab,True
18111,752114,Nimapara_MahabirClny_D (Orissa),Nimapara_MahabirClny_D (Orissa),Nimapara_MahabirClny_D (Orissa),Nimapara,Orissa,True
18112,581172,Haveri_ManjunathNagar_D (Karnataka),Haveri_ManjunathNagar_D (Karnataka),Haveri_ManjunathNagar_D (Karnataka),Haveri,Karnataka,
18113,132157,Karnal_Sounkraroad_D (Haryana),Karnal_Sounkraroad_D (Haryana),Karnal_Sounkraroad_D (Haryana),Karnal,Haryana,True
18114,126152,Jind_HariNagar_D (Haryana),Jind_HariNagar_D (Haryana),Jind_HariNagar_D (Haryana),Jind,Haryana,True
18115,785667,Sivasagar_Pdinnagar_D (Assam),Sivasagar_Pdinnagar_D (Assam),Sivasagar_Pdinnagar_D (Assam),Sivasagar,Assam,False
18116,756164,Bhadrak_Basudebpur2_D (Orissa),Bhadrak_Basudebpur2_D (Orissa),Bhadrak_Basudebpur2_D (Orissa),Bhadrak,Orissa,True
18117,571424,Malavalli_Devlingapura_D (Karnataka),Malavalli_Devlingapura_D (Karnataka),Malavalli_Devlingapura_D (Karnataka),Malavalli,Karnataka,True
18118,524316,Nellore_Inamadagudu_I (Andhra Pradesh),Nellore_Inamadagudu_I (Andhra Pradesh),Nellore_Inamadagudu_I (Andhra Pradesh),Nellore,Andhra Pradesh,True
18119,700057,Kolkata_Dopere_L (West Bengal),Kolkata_Dopere_L (West Bengal),Kolkata_Dopere_L (West Bengal),Kolkata,West Bengal,False
18120,413314,Atapadi_VidyaNagar_D (Maharashtra),Atapadi_VidyaNagar_D (Maharashtra),Atapadi_VidyaNagar_D (Maharashtra),Atapadi,Maharashtra,True
18121,383305,Himmatnagar_Hadiyol_D (Gujarat),Himmatnagar_Hadiyol_D (Gujarat),Himmatnagar_Hadiyol_D (Gujarat),Himmatnagar,Gujarat,False
18122,110124,Delhi_KirtiNgrRamaRd_L (Delhi),Delhi_KirtiNgrRamaRd_L (Delhi),Delhi_KirtiNgrRamaRd_L (Delhi),Delhi,Delhi,False
18123,122021,Gurgaon_Sector17_L (Haryana),Gurgaon_Sector17_L (Haryana),Gurgaon_Sector17_L (Haryana),Gurgaon,Haryana,False
18124,400010,Mumbai_Sewri_L (Maharashtra),Mumbai_Sewri_L (Maharashtra),Mumbai_Sewri_L (Maharashtra),Mumbai,Maharashtra,False
18125,233233,Ghazipur_Arazidhawa_D (Uttar Pradesh),Ghazipur_Arazidhawa_D (Uttar Pradesh),Ghazipur_Arazidhawa_D (Uttar Pradesh),Ghazipur,Uttar Pradesh,True
18126,400041,Mumbai_Kalachowki_L (Maharashtra),Mumbai_Kalachowki_L (Maharashtra),Mumbai_Kalachowki_L (Maharashtra),Mumbai,Maharashtra,False
18127,700108,Kolkata_Dopere_L (West Bengal),Kolkata_Dopere_L (West Bengal),Kolkata_Dopere_L (West Bengal),Kolkata,West Bengal,False
18128,142027,Ludhiana_Barmalipur_H (Punjab),Ludhiana_Barmalipur_H (Punjab),Ludhiana_Barmalipur_H (Punjab),Ludhiana,Punjab,False
18129,230125,Amethi_HardevNagar_D (Uttar Pradesh),Amethi_HardevNagar_D (Uttar Pradesh),Amethi_HardevNagar_D (Uttar Pradesh),Amethi,Uttar Pradesh,True
18130,303323,Bandikui_Mukarpura_D (Rajasthan),Bandikui_Mukarpura_D (Rajasthan),Bandikui_Mukarpura_D (Rajasthan),Bandikui,Rajasthan,True
18131,263638,Someshwar_Lakhnari_DPP (Uttarakhand),Someshwar_Lakhnari_DPP (Uttarakhand),Someshwar_Lakhnari_DPP (Uttarakhand),Someshwar,Uttarakhand,False
18132,609601,Karaikal_Bharathinagar_D (Pondicherry),Karaikal_Bharathinagar_D (Pondicherry),Karaikal_Bharathinagar_D (Pondicherry),Karaikal,Pondicherry,True
18133,571437,Malavalli_Devlingapura_D (Karnataka),Malavalli_Devlingapura_D (Karnataka),Malavalli_Devlingapura_D (Karnataka),Malavalli,Karnataka,True
18134,227411,Amethi_HardevNagar_D (Uttar Pradesh),Amethi_HardevNagar_D (Uttar Pradesh),Amethi_HardevNagar_D (Uttar Pradesh),Amethi,Uttar Pradesh,True
18135,711404,Kolkata_Dankuni_GW (West Bengal),Kolkata_Dankuni_GW (West Bengal),Kolkata_Dankuni_GW (West Bengal),Dankuni,West Bengal,False
18136,713207,Durgapur_Bamunara1_I (West Bengal),Durgapur_Bamunara1_I (West Bengal),Durgapur_Bamunara1_I (West Bengal),Durgapur,West Bengal,False
18137,791101,Basar_Oldmrkt_D (Arunachal Pradesh),Basar_Oldmrkt_D (Arunachal Pradesh),Basar_Oldmrkt_D (Arunachal Pradesh),Basar,Arunachal Pradesh,False
18138,530015,Visakhapatnam_Duvvada_H (Andhra Pradesh),Visakhapatnam_Duvvada_H (Andhra Pradesh),Visakhapatnam_Duvvada_H (Andhra Pradesh),Visakhapatnam,Andhra Pradesh,False
18139,127110,CharkhiDadri_Sector9_D (Haryana),CharkhiDadri_Sector9_D (Haryana),CharkhiDadri_Sector9_D (Haryana),Charkhi Dadri,Haryana,False
18140,384153,Unjha_SatymComplx_D (Gujarat),Unjha_SatymComplx_D (Gujarat),Unjha_SatymComplx_D (Gujarat),Unjha,Gujarat,True
18141,826004,Dhanbad_Tilabani_H (Jharkhand),Dhanbad_Tilabani_H (Jharkhand),Dhanbad_Tilabani_H (Jharkhand),Dhanbad,Jharkhand,False
18142,761042,Digapahandi_Punjikanya1_D (Orissa),Digapahandi_Punjikanya1_D (Orissa),Digapahandi_Punjikanya1_D (Orissa),Digapahandi,Orissa,True
18143,768048,Padampur_Melchhamunda_DPP (Orissa),Padampur_Melchhamunda_DPP (Orissa),Padampur_Melchhamunda_DPP (Orissa),Padampur,Orissa,False
18144,384170,Unjha_SatymComplx_D (Gujarat),Unjha_SatymComplx_D (Gujarat),Unjha_SatymComplx_D (Gujarat),Unjha,Gujarat,False
18145,700029,Kolkata_Paharpur_L (West Bengal),Kolkata_Paharpur_L (West Bengal),Kolkata_Paharpur_L (West Bengal),Kolkata,West Bengal,False
18146,531030,Seetharampram_Lakkavarapukota_DPP (Andhra Pradesh),Seetharampram_Lakkavarapukota_DPP (Andhra Pradesh),Seetharampram_Lakkavarapukota_DPP (Andhra Pradesh),Seetharampram,Andhra Pradesh,True
18147,274501,Salempur_Banjaria_D (Uttar Pradesh),Salempur_Banjaria_D (Uttar Pradesh),Salempur_Banjaria_D (Uttar Pradesh),Salempur,Uttar Pradesh,True
18148,176048,Jahu_Naltu_D (Himachal Pradesh),Jahu_Naltu_D (Himachal Pradesh),Jahu_Naltu_D (Himachal Pradesh),Jahu,Himachal Pradesh,True
18149,574122,Karkala_JodursteJ_D (Karnataka),Karkala_JodursteJ_D (Karnataka),Karkala_JodursteJ_D (Karnataka),Karkala,Karnataka,True
18150,713143,Katwa_Panchghara_D (West Bengal),Katwa_Panchghara_D (West Bengal),Katwa_Panchghara_D (West Bengal),Katwa,West Bengal,True
18151,205145,Shikohabad_RameshNagar_D (Uttar Pradesh),Shikohabad_RameshNagar_D (Uttar Pradesh),Shikohabad_RameshNagar_D (Uttar Pradesh),Shikohabad,Uttar Pradesh,True
18152,629173,Marthandam_Chiraynkuzhi_D (Tamil Nadu),Marthandam_Chiraynkuzhi_D (Tamil Nadu),Marthandam_Chiraynkuzhi_D (Tamil Nadu),Marthandam,Tamil Nadu,True
18153,174316,Amb_Pratapnagar1_D (Himachal Pradesh),Amb_Pratapnagar1_D (Himachal Pradesh),Amb_Pratapnagar1_D (Himachal Pradesh),Amb,Himachal Pradesh,True
18154,834005,Ranchi_Ratu1_L (Jharkhand),Ranchi_Sidroll_H (Jharkhand),Ranchi_Ratu1_L (Jharkhand),Ranchi,Jharkhand,False
18155,361110,Jamnagar_Kansumara_L (Gujarat),Jamnagar_Kansumara_L (Gujarat),Jamnagar_Kansumara_L (Gujarat),Jamnagar,Gujarat,False
18156,678532,Palakkad_Kodumba_D (Kerala),Palakkad_Kodumba_D (Kerala),Palakkad_Kodumba_D (Kerala),Palakkad,Kerala,True
18157,825109,Domchanch_JaiNagarRoad_D (Jharkhand),Domchanch_JaiNagarRoad_D (Jharkhand),Domchanch_JaiNagarRoad_D (Jharkhand),Domchanch,Jharkhand,False
18158,805143,Nawada_Gondapur_D (Bihar),Nawada_Gondapur_D (Bihar),Nawada_Gondapur_D (Bihar),Nawada,Bihar,
18159,689692,Pathanamthitta_Mangaram_D (Kerala),Pathanamthitta_Mangaram_D (Kerala),Pathanamthitta_Mangaram_D (Kerala),Pathanamthitta,Kerala,True
18160,711112,Howrah_Alampur_L (West Bengal),Kolkata_Dankuni_GW (West Bengal),Howrah_Alampur_L (West Bengal),Howrah,West Bengal,False
18161,502248,Medak_Chegunta_D (Telangana),Medak_Chegunta_D (Telangana),Medak_Chegunta_D (Telangana),Medak,Telangana,True
18162,201012,Ghaziabad_Pasonda_L (Uttar Pradesh),Noida_Bairangpur_GW (Uttar Pradesh),Ghaziabad_Pasonda_L (Uttar Pradesh),Ghaziabad,Uttar Pradesh,False
18163,577431,Shikaripur_Mandipet_D (Karnataka),Shikaripur_Mandipet_D (Karnataka),Shikaripur_Mandipet_D (Karnataka),Shikaripur,Karnataka,True
18164,148033,Patran_Kahangarh_D (Punjab),Patran_Kahangarh_D (Punjab),Patran_Kahangarh_D (Punjab),Patran,Punjab,True
18165,364320,Sihor_Gautameshwar_D (Gujarat),Sihor_Gautameshwar_D (Gujarat),Sihor_Gautameshwar_D (Gujarat),Sihor,Gujarat,True
18166,362565,Una_StColony_D (Gujarat),Una_StColony_D (Gujarat),Una_StColony_D (Gujarat),UNA,Gujarat,True
18167,224182,Ayodhya_Kotsarai_H (Uttar Pradesh),Ayodhya_Kotsarai_H (Uttar Pradesh),Ayodhya_Kotsarai_H (Uttar Pradesh),Ayodhya,Uttar Pradesh,True
18168,249405,Haridwar_Bahadrabad1_L (Uttarakhand),Haridwar_Bahadrabad1_L (Uttarakhand),Haridwar_Bahadrabad1_L (Uttarakhand),Haridwar,Uttarakhand,False
18169,821101,Mohania_Shivpuricolony_D (Bihar),Mohania_Shivpuricolony_D (Bihar),Mohania_Shivpuricolony_D (Bihar),Mohania,Bihar,True
18170,756023,Basta_Dandi_D (Orissa),Basta_Dandi_D (Orissa),Basta_Dandi_D (Orissa),Basta,Orissa,False
18171,431132,Buldhana_Kardi_DPP (Maharashtra),Buldhana_Kardi_DPP (Maharashtra),Buldhana_Kardi_DPP (Maharashtra),Buldhana,Maharashtra,False
18172,752032,Maludkhas_Rajanagar_DPP (Orissa),Maludkhas_Rajanagar_DPP (Orissa),Maludkhas_Rajanagar_DPP (Orissa),Maludkhas,Orissa,False
18173,784180,Biswanath_DighaliChapari_DPP (Assam),Biswanath_DighaliChapari_DPP (Assam),Biswanath_DighaliChapari_DPP (Assam),BiswanathCH,Assam,True
18174,680697,Thrissur_Padavarad_I (Kerala),Thrissur_Padavarad_I (Kerala),Thrissur_Padavarad_I (Kerala),Thrissur,Kerala,True
18175,623502,Ramnthpurm_TnhbBlkC_D (Tamil Nadu),Ramnthpurm_TnhbBlkC_D (Tamil Nadu),Ramnthpurm_TnhbBlkC_D (Tamil Nadu),Ramanathapuram,Tamil Nadu,True
18176,743422,Basirhat_MaitrDPP_D (West Bengal),Basirhat_MaitrDPP_D (West Bengal),Basirhat_MaitrDPP_D (West Bengal),Basirhat,West Bengal,True
18177,756041,RajBerhampur_Gohira_DPP (Orissa),RajBerhampur_Gohira_DPP (Orissa),RajBerhampur_Gohira_DPP (Orissa),Raj Berhampur,Orissa,True
18178,770036,Rourkela_KoelNagar_D (Orissa),Rourkela_KoelNagar_D (Orissa),Rourkela_KoelNagar_D (Orissa),Rourkela,Orissa,False
18179,673529,Koyilandy_Komathukara_D (Kerala),Koyilandy_Komathukara_D (Kerala),Koyilandy_Komathukara_D (Kerala),Koyilandy,Kerala,True
18180,142039,Barnala_Bhadaur1_D (Punjab),Barnala_Bhadaur1_D (Punjab),Barnala_Bhadaur1_D (Punjab),Barnala,Punjab,True
18181,621702,Thirukatupali_BudalurRd_D (Tamil Nadu),Thirukatupali_BudalurRd_D (Tamil Nadu),Thirukatupali_BudalurRd_D (Tamil Nadu),Thirukkattupalli,Tamil Nadu,True
18182,606708,Sankarapuram_Thanipadi1_D (Tamil Nadu),Sankarapuram_Thanipadi1_D (Tamil Nadu),Sankarapuram_Thanipadi1_D (Tamil Nadu),Sankarapuram,Tamil Nadu,True
18183,431707,Nanded_Wajegaon_H (Maharashtra),Nanded_Wajegaon_H (Maharashtra),Nanded_Wajegaon_H (Maharashtra),Nanded,Maharashtra,True
18184,691587,Kollam_Karunagappally_D (Kerala),Kollam_Karunagappally_D (Kerala),Kollam_Karunagappally_D (Kerala),Kollam,Kerala,False
18185,412309,Pune_Bakoriphata_L (Maharashtra),Pune_Bakoriphata_L (Maharashtra),Pune_Bakoriphata_L (Maharashtra),Pune,Maharashtra,True
18186,680510,Thrissur_Padavarad_I (Kerala),Thrissur_Padavarad_I (Kerala),Thrissur_Padavarad_I (Kerala),Thrissur,Kerala,False
18187,262903,Nighasan_BelrayanRd1_D (Uttar Pradesh),Nighasan_BelrayanRd1_D (Uttar Pradesh),Nighasan_BelrayanRd1_D (Uttar Pradesh),Nighasan,Uttar Pradesh,True
18188,600002,Chennai_KaveriNagar_L (Tamil Nadu),Chennai_KaveriNagar_L (Tamil Nadu),Chennai_KaveriNagar_L (Tamil Nadu),Chennai,Tamil Nadu,False
18189,606204,Sankarapuram_Vdasiruvlr_D (Tamil Nadu),Sankarapuram_Vdasiruvlr_D (Tamil Nadu),Sankarapuram_Vdasiruvlr_D (Tamil Nadu),Sankarapuram,Tamil Nadu,True
18190,505453,Koratla_GovindagiriNgr_D (Telangana),Koratla_GovindagiriNgr_D (Telangana),Koratla_GovindagiriNgr_D (Telangana),Koratla,Telangana,True
18191,494004,Jagdalpur_Parpa_D (Chhattisgarh),Jagdalpur_Parpa_D (Chhattisgarh),Jagdalpur_Parpa_D (Chhattisgarh),Jagdalpur,Chhattisgarh,True
18192,415105,Karad_Malkapur1_D (Maharashtra),Karad_Malkapur1_D (Maharashtra),Karad_Malkapur1_D (Maharashtra),Karad,Maharashtra,True
18193,695315,Trivandrum_Chelamangalm_L (Kerala),Trivandrum_Chelamangalm_L (Kerala),Trivandrum_Chelamangalm_L (Kerala),Thiruvananthapuram,Kerala,False
18194,783351,Bilasipara_HnumnMndrRd_DPP (Assam),Bilasipara_HnumnMndrRd_DPP (Assam),Bilasipara_HnumnMndrRd_DPP (Assam),Bilasipara,Assam,True
18195,788114,Bhaga_MRRoad_D (Assam),Bhaga_MRRoad_D (Assam),Bhaga_MRRoad_D (Assam),Bhaga,Assam,False
18196,401301,Mumbai_Wakanpada_L (Maharashtra),Mumbai_Wakanpada_L (Maharashtra),Mumbai_Wakanpada_L (Maharashtra),Mumbai,Maharashtra,False
18197,191102,Srinagar_Ladhoo_H (Jammu & Kashmir),Srinagar_Ladhoo_H (Jammu & Kashmir),Srinagar_Ladhoo_H (Jammu & Kashmir),Srinagar,Jammu & Kashmir,True
18198,681029,Cochin_Kalamassery_H (Kerala),Cochin_Kalamassery_H (Kerala),Cochin_Kalamassery_H (Kerala),Cochin,Kerala,False
18199,440030,Nagpur_Chikhali1_L (Maharashtra),Nagpur_Khapari_GW (Maharashtra),Nagpur_Chikhali1_L (Maharashtra),Nagpur,Maharashtra,False
