pincode,city,state,active,is_serviceable,cod_allowed,min_order_amount,shipping_fee,cod_fee,free_shipping_threshold,created_at,updated_at,delivery_time,districts,is_returnable,is_exchangeable,return_window_days,exchange_window_days,cod_fees_applicable
143107,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMRITSAR"",""Tarn Taran""]",false,true,0,3,false
143108,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMRITSAR""]",false,true,0,3,false
143109,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMRITSAR""]",false,true,0,3,false
143111,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMRITSAR""]",false,true,0,3,false
143112,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMRITSAR""]",false,true,0,3,false
143113,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMRITSAR""]",false,true,0,3,false
143114,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMRITSAR""]",false,true,0,3,false
143115,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMRITSAR""]",false,true,0,3,false
143116,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMRITSAR""]",false,true,0,3,false
143117,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Tarn Taran""]",false,true,0,3,false
143118,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Tarn Taran""]",false,true,0,3,false
143119,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMRITSAR""]",false,true,0,3,false
143149,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMRITSAR""]",false,true,0,3,false
143201,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMRITSAR""]",false,true,0,3,false
143202,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMRITSAR""]",false,true,0,3,false
143203,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMRITSAR""]",false,true,0,3,false
143204,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMRITSAR""]",false,true,0,3,false
143205,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMRITSAR""]",false,true,0,3,false
143301,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Tarn Taran""]",false,true,0,3,false
143302,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Tarn Taran""]",false,true,0,3,false
143303,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Tarn Taran""]",false,true,0,3,false
143304,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Tarn Taran""]",false,true,0,3,false
143305,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Tarn Taran""]",false,true,0,3,false
143401,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Tarn Taran""]",false,true,0,3,false
143402,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Tarn Taran""]",false,true,0,3,false
143406,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Tarn Taran""]",false,true,0,3,false
143407,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Tarn Taran""]",false,true,0,3,false
143408,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Tarn Taran""]",false,true,0,3,false
143409,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Tarn Taran""]",false,true,0,3,false
143410,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Tarn Taran""]",false,true,0,3,false
143411,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Tarn Taran""]",false,true,0,3,false
143412,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Tarn Taran""]",false,true,0,3,false
143413,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMRITSAR""]",false,true,0,3,false
143414,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Tarn Taran""]",false,true,0,3,false
143415,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Tarn Taran""]",false,true,0,3,false
143416,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Tarn Taran""]",false,true,0,3,false
143419,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Tarn Taran""]",false,true,0,3,false
143422,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Tarn Taran""]",false,true,0,3,false
143501,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMRITSAR""]",false,true,0,3,false
143502,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMRITSAR""]",false,true,0,3,false
143504,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMRITSAR""]",false,true,0,3,false
143505,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""GURDASPUR""]",false,true,0,3,false
143506,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""GURDASPUR""]",false,true,0,3,false
143507,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""GURDASPUR""]",false,true,0,3,false
143511,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""GURDASPUR""]",false,true,0,3,false
143512,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""GURDASPUR""]",false,true,0,3,false
143513,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""GURDASPUR""]",false,true,0,3,false
143514,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""GURDASPUR""]",false,true,0,3,false
143515,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""GURDASPUR""]",false,true,0,3,false
143516,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""GURDASPUR""]",false,true,0,3,false
143517,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""GURDASPUR""]",false,true,0,3,false
143518,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""GURDASPUR""]",false,true,0,3,false
143519,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""GURDASPUR""]",false,true,0,3,false
143520,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""GURDASPUR""]",false,true,0,3,false
143521,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""GURDASPUR""]",false,true,0,3,false
143525,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""GURDASPUR"",""PATHANKOT""]",false,true,0,3,false
143526,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""GURDASPUR""]",false,true,0,3,false
143527,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""GURDASPUR""]",false,true,0,3,false
143528,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""GURDASPUR""]",false,true,0,3,false
143529,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""GURDASPUR""]",false,true,0,3,false
143530,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""GURDASPUR""]",false,true,0,3,false
143531,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""GURDASPUR"",""PATHANKOT""]",false,true,0,3,false
143532,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""GURDASPUR""]",false,true,0,3,false
143533,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""GURDASPUR"",""PATHANKOT""]",false,true,0,3,false
143534,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""PATHANKOT""]",false,true,0,3,false
143601,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMRITSAR""]",false,true,0,3,false
143602,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""GURDASPUR""]",false,true,0,3,false
143603,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMRITSAR""]",false,true,0,3,false
143604,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""GURDASPUR""]",false,true,0,3,false
143605,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""GURDASPUR""]",false,true,0,3,false
143606,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMRITSAR""]",false,true,0,3,false
144001,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144002,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144003,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144004,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144005,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144006,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144007,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144008,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144009,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144010,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144011,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144012,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144020,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144021,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144022,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144023,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144024,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144025,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144026,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144027,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144028,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144029,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR"",""Shahid Bhagat Singh Nagar""]",false,true,0,3,false
144030,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144031,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144032,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144033,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144034,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144035,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144036,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144037,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144039,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144040,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144041,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144042,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144043,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144044,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144101,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144102,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144103,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144104,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144105,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""HOSHIARPUR""]",false,true,0,3,false
144106,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144201,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144202,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""HOSHIARPUR""]",false,true,0,3,false
144204,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""HOSHIARPUR""]",false,true,0,3,false
144205,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""HOSHIARPUR""]",false,true,0,3,false
144206,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""HOSHIARPUR""]",false,true,0,3,false
144207,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""HOSHIARPUR""]",false,true,0,3,false
144208,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""HOSHIARPUR""]",false,true,0,3,false
144209,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""HOSHIARPUR""]",false,true,0,3,false
144210,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""HOSHIARPUR""]",false,true,0,3,false
144211,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""HOSHIARPUR""]",false,true,0,3,false
144212,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""HOSHIARPUR""]",false,true,0,3,false
144213,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""HOSHIARPUR""]",false,true,0,3,false
144214,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""HOSHIARPUR""]",false,true,0,3,false
144216,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""HOSHIARPUR""]",false,true,0,3,false
144221,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""HOSHIARPUR""]",false,true,0,3,false
144222,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""HOSHIARPUR""]",false,true,0,3,false
144223,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""HOSHIARPUR""]",false,true,0,3,false
144224,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""HOSHIARPUR""]",false,true,0,3,false
144301,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144302,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144303,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144305,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""HOSHIARPUR""]",false,true,0,3,false
144306,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""HOSHIARPUR""]",false,true,0,3,false
144311,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144401,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""KAPURTHALA""]",false,true,0,3,false
144402,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""KAPURTHALA""]",false,true,0,3,false
144403,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""KAPURTHALA""]",false,true,0,3,false
144404,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""HOSHIARPUR""]",false,true,0,3,false
144405,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""KAPURTHALA""]",false,true,0,3,false
144406,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""HOSHIARPUR""]",false,true,0,3,false
144407,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""KAPURTHALA""]",false,true,0,3,false
144408,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""KAPURTHALA""]",false,true,0,3,false
144409,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144410,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144411,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""KAPURTHALA"",""JALANDHAR""]",false,true,0,3,false
144415,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Shahid Bhagat Singh Nagar""]",false,true,0,3,false
144416,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144417,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Shahid Bhagat Singh Nagar""]",false,true,0,3,false
144418,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144419,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JALANDHAR""]",false,true,0,3,false
144421,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Shahid Bhagat Singh Nagar""]",false,true,0,3,false
144422,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Shahid Bhagat Singh Nagar""]",false,true,0,3,false
144501,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Shahid Bhagat Singh Nagar""]",false,true,0,3,false
144502,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Shahid Bhagat Singh Nagar"",""JALANDHAR""]",false,true,0,3,false
144503,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Shahid Bhagat Singh Nagar""]",false,true,0,3,false
144504,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Shahid Bhagat Singh Nagar""]",false,true,0,3,false
144505,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Shahid Bhagat Singh Nagar""]",false,true,0,3,false
144506,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Shahid Bhagat Singh Nagar""]",false,true,0,3,false
144507,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Shahid Bhagat Singh Nagar""]",false,true,0,3,false
144508,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Shahid Bhagat Singh Nagar""]",false,true,0,3,false
144509,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Shahid Bhagat Singh Nagar""]",false,true,0,3,false
144510,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Shahid Bhagat Singh Nagar""]",false,true,0,3,false
144511,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Shahid Bhagat Singh Nagar""]",false,true,0,3,false
144512,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Shahid Bhagat Singh Nagar""]",false,true,0,3,false
144513,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Shahid Bhagat Singh Nagar""]",false,true,0,3,false
144514,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Shahid Bhagat Singh Nagar""]",false,true,0,3,false
144515,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Shahid Bhagat Singh Nagar""]",false,true,0,3,false
144516,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Shahid Bhagat Singh Nagar""]",false,true,0,3,false
144517,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Shahid Bhagat Singh Nagar""]",false,true,0,3,false
144518,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Shahid Bhagat Singh Nagar""]",false,true,0,3,false
144519,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""HOSHIARPUR""]",false,true,0,3,false
144520,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""HOSHIARPUR""]",false,true,0,3,false
144521,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Shahid Bhagat Singh Nagar""]",false,true,0,3,false
144522,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""Shahid Bhagat Singh Nagar""]",false,true,0,3,false
144523,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""HOSHIARPUR""]",false,true,0,3,false
